pais,iso2,cidade,latitude,longitude,posicao_historica,criterio,fonte_coordenadas,observacao
Paquistão,PK,Lahore,31.558,74.35071,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paquistão,PK,Karachi,24.8608,67.0104,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paquistão,PK,Peshawar,34.008,71.57849,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paquistão,PK,Multan,30.19679,71.47824,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Palau,PW,Ngerulmud,7.50077,134.6238,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Palau,PW,Koror,7.33978,134.47326,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Palau,PW,Angaur State,6.90601,134.12997,3,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Palau,PW,Imeong Hamlet,7.53134,134.52713,4,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Palau,PW,Kayangel,8.08228,134.71725,5,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Territórios palestinos,PS,Hebron,31.52935,35.0938,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Territórios palestinos,PS,Nablus,32.22111,35.25444,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Territórios palestinos,PS,Bethlehem,31.70487,35.20376,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Territórios palestinos,PS,Jericho,31.86667,35.45,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Territórios palestinos,PS,Abū Dīs,31.76215,35.26166,5,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Panamá,PA,Panama City,8.9936,-79.51973,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Panamá,PA,Colón,9.36025,-79.90019,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Panamá,PA,Portobelo,9.55303,-79.65693,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Panamá,PA,David,8.42729,-82.43085,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Panamá,PA,Natá,8.33588,-80.5213,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Papua-Nova Guiné,PG,Port Moresby,-9.47723,147.15089,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Papua-Nova Guiné,PG,Lae,-6.72333,146.99611,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Papua-Nova Guiné,PG,Madang,-5.22152,145.78695,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Papua-Nova Guiné,PG,Rabaul,-4.20037,152.16297,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Papua-Nova Guiné,PG,Aitape,-3.13697,142.34913,5,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paraguai,PY,Asunción,-25.28646,-57.647,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paraguai,PY,Ciudad del Este,-25.5036,-54.65067,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paraguai,PY,Encarnación,-27.33176,-55.86662,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paraguai,PY,Villarrica,-25.74946,-56.43518,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Paraguai,PY,Concepción,-23.39985,-57.43236,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Peru,PE,Cusco,-13.53188,-71.96701,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Peru,PE,Lima,-12.04318,-77.02824,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Peru,PE,Arequipa,-16.39899,-71.53747,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Peru,PE,Trujillo,-8.11599,-79.02998,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Peru,PE,Ayacucho,-13.1638,-74.22345,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Filipinas,PH,Manila,14.6042,120.9822,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Filipinas,PH,Cebu City,10.31672,123.89071,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Filipinas,PH,Vigan,17.57472,120.38694,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Filipinas,PH,Davao,7.07306,125.61278,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Filipinas,PH,Aanislag,13.0748,123.703,5,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Warsaw,52.22977,21.01178,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Kraków,50.06143,19.93658,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Gdańsk,54.35227,18.64912,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Poznań,52.40692,16.92993,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Lublin,51.25058,22.57009,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Polônia,PL,Toruń,53.01375,18.59814,6,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Lisbon,38.72509,-9.1498,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Porto,41.1485,-8.61097,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Coimbra,40.20686,-8.41996,3,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Braga,41.5514,-8.42311,4,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Évora,38.56587,-7.90405,5,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Portugal,PT,Guimarães,41.44443,-8.29619,6,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Catar,QA,Doha,25.28545,51.53096,1,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Catar,QA,Al Wakrah,25.17151,51.60337,2,historical/curated,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Catar,QA,Ad Dawḩah al Jadīdah,25.27707,51.53286,3,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Catar,QA,Al Ghuwayrīyah,25.82882,51.24567,4,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
Catar,QA,Al Ghānim,25.27987,51.54037,5,major-city fallback,GeoNames (via world-cities/joelacus),Seleção histórica curada; países de grande relevância histórica têm mais de 5 cidades. Vaticano é exceção por ser uma cidade-Estado.
